,Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance,City pair unique distance
4786,"Austin, United States Of America - London, United Kingdom",LHR,AUS,32.9,-97.04,30.2,-97.67,190,1
4787,"Austin, United States Of America - London, United Kingdom",LHR,AUS,32.9,-97.04,30.2,-97.67,190,1
4788,"Bristol, United Kingdom - Leeds/bradford, United Kingdom",BRS,LBA,51.4,-2.71,53.87,-1.66,176,1
4789,"Sydney, Australia - Wellington, New Zealand",SYD,WLG,-33.9,151.23,-41.33,174.81,1386,1
4790,"Boston, United States Of America - Pittsburgh, United States Of America",PIT,BOS,48.7,-94.74,42.21,-71.0,1232,1
4791,"Charlotte, United States Of America - Dallas, United States Of America",CLT,DFW,35.2,-80.95,32.87,-97.04,936,1
4792,"London, United Kingdom - Vienna, Austria",LHR,VIE,51.5,-0.45,48.2,16.37,783,1
4793,"Kuala Lumpur, Malaysia - Tokyo, Japan",NRT,KUL,35.8,140.39,2.76,101.71,3358,1
4794,"Kuala Lumpur, Malaysia - Tokyo, Japan",NRT,KUL,35.8,140.39,2.76,101.71,3358,1
4795,"Bangkok, Thailand - Tokyo, Japan",BKK,HND,13.7,100.77,35.55,139.75,2849,1
4796,"Bangkok, Thailand - Tokyo, Japan",BKK,HND,13.7,100.77,35.55,139.75,2849,1
4797,"Frankfurt, Germany - Stockholm, Sweden",FRA,ARN,50.1,8.56,60.74,15.85,789,1
4798,"Paris, France - Rome, Italy",CDG,FCO,49.0,2.54,41.9,12.5,688,1
4799,"Dubai, United Arab Emirates - Melbourne, Australia",MEL,DXB,-37.7,144.85,25.25,55.35,7232,1
4800,"Dubai, United Arab Emirates - Sydney, Australia",DXB,SYD,25.3,55.35,-33.92,151.23,7485,1
4801,"Dubai, United Arab Emirates - Sydney, Australia",DXB,SYD,25.3,55.35,-33.92,151.23,7485,1
4802,"Bogota, Colombia - Buenos Aires, Argentina",EZE,BOG,-12.0,-77.11,4.7,-74.14,1166,1
4803,"Ft. Lauderdale, United States Of America - White Plains, United States Of America",HPN,FLL,41.1,-73.7,26.07,-80.13,1099,1
4804,"Chicago, United States Of America - Hartford/springfield, United States Of America",ORD,BDL,41.6,-98.93,41.93,-72.68,1351,1
4805,"Amsterdam, Netherlands - Sao Paulo, Brazil",GRU,AMS,49.0,2.54,52.31,4.75,249,1
4806,"Los Angeles, United States Of America - New York, United States Of America",JFK,LAX,40.6,-73.79,34.05,-118.24,2463,1
4807,"Los Angeles, United States Of America - New York, United States Of America",JFK,LAX,40.6,-73.79,34.05,-118.24,2463,1
4808,"Lisbon, Portugal - London, United Kingdom",LIS,LHR,38.8,-9.13,51.47,-0.45,971,1
4809,"Lisbon, Portugal - London, United Kingdom",LIS,LHR,38.8,-9.13,51.47,-0.45,971,1
4810,"Lisbon, Portugal - London, United Kingdom",LIS,LHR,38.8,-9.13,51.47,-0.45,971,1
4811,"Lisbon, Portugal - London, United Kingdom",LIS,LHR,38.8,-9.13,51.47,-0.45,971,1
4812,"Kuala Lumpur, Malaysia - Tokyo, Japan",KUL,NRT,2.8,101.71,35.75,140.39,3354,1
4813,"Kuala Lumpur, Malaysia - Tokyo, Japan",KUL,NRT,2.8,101.71,35.75,140.39,3354,1
4814,"Dubai, United Arab Emirates - Entebbe/kampala, Uganda",DXB,EBB,25.3,51.56,0.04,32.44,2156,1
4815,"Dubai, United Arab Emirates - Los Angeles, United States Of America",LAX,DXB,34.1,-118.24,25.25,55.35,8327,1
4816,"Kuala Lumpur, Malaysia - Seoul, Republic Of Korea",KUL,ICN,1.3,103.98,37.45,126.66,2876,1
4817,"London, United Kingdom - Lugano, Switzerland",LUG,LHR,47.5,8.57,51.47,-0.45,490,1
4818,"London, United Kingdom - Lugano, Switzerland",LUG,LHR,47.5,8.57,51.47,-0.45,490,1
4819,"Entebbe/kampala, Uganda - Mombasa, Kenya",EBB,MBA,-1.3,36.81,-4.0,39.72,274,1
4820,"London, United Kingdom - Oslo, Norway",LHR,OSL,51.5,-0.45,59.91,10.75,726,1
4821,"Bombay, India - Zurich, Switzerland",ZRH,BOM,47.5,8.57,19.09,72.86,4067,1
4822,"Bombay, India - Zurich, Switzerland",ZRH,BOM,47.5,8.57,19.09,72.86,4067,1
4823,"London, United Kingdom - Rome, Italy",LHR,FCO,51.5,-0.45,41.9,12.5,902,1
4824,"London, United Kingdom - Rome, Italy",LHR,FCO,51.5,-0.45,41.9,12.5,902,1
4825,"London, United Kingdom - Rome, Italy",LHR,FCO,51.5,-0.45,41.9,12.5,902,1
4826,"Doha, Qatar - Paris, France",CDG,DOH,49.0,2.54,25.27,51.56,3089,1
4827,"Hong Kong, Hong Kong - London, United Kingdom",HKG,LHR,22.3,113.94,51.47,-0.45,5996,1
4828,"Hong Kong, Hong Kong - London, United Kingdom",HKG,LHR,22.3,113.94,51.47,-0.45,5996,1
4829,"Newark, United States Of America - Seattle, United States Of America",SEA,EWR,39.9,-75.59,40.69,-74.18,92,1
4830,"Newark, United States Of America - Seattle, United States Of America",SEA,EWR,39.9,-75.59,40.69,-74.18,92,1
4831,"Amsterdam, Netherlands - Prague, Czech Republic",PRG,AMS,50.1,14.43,52.31,4.75,447,1
4832,"Beijing, China - Hangzhou, China",PEK,HGH,40.1,116.58,30.33,120.23,704,1
4833,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
4834,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
4835,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
4836,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
4837,"London, United Kingdom - New York, United States Of America",JFK,LHR,40.6,-73.79,51.47,-0.45,3454,1
4838,"Boston, United States Of America - London, United Kingdom",LHR,BOS,51.5,-0.45,42.21,-71.0,3271,1
4839,"Boston, United States Of America - London, United Kingdom",LHR,BOS,51.5,-0.45,42.21,-71.0,3271,1
4840,"Denver, United States Of America - Seoul, Republic Of Korea",DEN,ICN,34.1,-118.24,37.45,126.66,5986,1
4841,"Bombay, India - Tokyo, Japan",NRT,BOM,35.8,140.39,19.09,72.86,4223,1
4842,"Beijing, China - Shenyang, China",PEK,SHE,40.1,116.58,41.79,123.53,382,1
4843,"Chicago, United States Of America - Seattle, United States Of America",ORD,SEA,41.6,-98.93,39.9,-75.59,1227,1
4844,"Bangalore, India - Delhi, India",BLR,DEL,12.8,77.65,28.66,77.26,1091,1
4845,"Bangalore, India - Delhi, India",BLR,DEL,12.8,77.65,28.66,77.26,1091,1
4846,"Delhi, India - Poona, India",PNQ,DEL,18.6,73.91,28.66,77.26,724,1
4847,"Delhi, India - Poona, India",PNQ,DEL,18.6,73.91,28.66,77.26,724,1
4848,"Accra, Ghana - Mauritius, Mauritius",ACC,MRU,25.3,55.35,-20.43,57.68,3148,1
4849,"Dubai, United Arab Emirates - Mauritius, Mauritius",MRU,DXB,-20.4,57.68,25.25,55.35,3142,1
4850,"Dubai, United Arab Emirates - Mauritius, Mauritius",MRU,DXB,-20.4,57.68,25.25,55.35,3142,1
4851,"Dallas, United States Of America - Miami, United States Of America",DFW,MIA,32.9,-97.04,33.4,-110.87,802,1
4852,"Beijing, China - Houston, United States Of America",PEK,IAH,37.6,-122.39,29.98,-95.34,1636,1
4853,"Mahe Island, Seychelles Islands - Nairobi, Kenya",NBO,SEZ,-1.3,36.81,-4.68,55.52,1313,1
4854,"London, United Kingdom - Verona, Italy",VRN,LGW,45.4,10.99,51.16,-0.16,649,1
4855,"San Francisco, United States Of America - Vilnius, Lithuania",VNO,SFO,50.1,8.56,37.61,-122.39,5696,1
4856,"Boston, United States Of America - Las Vegas, United States Of America",LAS,BOS,44.9,-93.2,42.21,-71.0,1126,1
4857,"Geneva, Switzerland - Zurich, Switzerland",ZRH,GVA,47.5,8.57,46.23,6.11,146,1
4858,"Geneva, Switzerland - Zurich, Switzerland",ZRH,GVA,47.5,8.57,46.23,6.11,146,1
4859,"Alma Ata, Kazakhstan - Tselinograd, Kazakhstan",ALA,TSE,43.4,77.03,51.03,71.48,588,1
4860,"Athens, Greece - Rome, Italy",FCO,ATH,41.9,12.5,37.89,23.72,657,1
4861,"Cairo, Egypt - Riyadh, Saudi Arabia",RUH,CAI,24.9,46.71,30.05,31.25,1012,1
4862,"Newark, United States Of America - Tokyo, Japan",NRT,EWR,35.8,140.39,40.69,-74.18,6730,1
4863,"Detroit, United States Of America - Los Angeles, United States Of America",DTW,LAX,37.3,-107.75,34.05,-118.24,631,1
4864,"Calcutta, India - Delhi, India",CCU,DEL,22.7,88.44,28.66,77.26,808,1
4865,"Amsterdam, Netherlands - Edinburgh, United Kingdom",EDI,AMS,56.0,-3.34,52.31,4.75,415,1
4866,"Amsterdam, Netherlands - Edinburgh, United Kingdom",EDI,AMS,56.0,-3.34,52.31,4.75,415,1
4867,"Monroe, United States Of America - New York, United States Of America",LGA,MLU,30.0,-95.34,32.51,-92.04,261,1
4868,"Boston, United States Of America - Manchester, United Kingdom",MAN,BOS,51.5,-0.45,42.21,-71.0,3271,1
4869,"Frankfurt, Germany - Salzburg, Austria",FRA,SZG,50.1,8.56,47.79,13.0,257,1
4870,"Milan, Italy - Rio De Janeiro, Brazil",LIN,GIG,41.9,12.5,-22.81,-43.24,5701,1
4871,"Guam, Guam - Seattle, United States Of America",SEA,GUM,35.8,140.39,13.48,144.75,1560,1
4872,"Frankfurt, Germany - Zurich, Switzerland",ZRH,FRA,47.5,8.57,50.05,8.56,176,1
4873,"Frankfurt, Germany - Zurich, Switzerland",ZRH,FRA,47.5,8.57,50.05,8.56,176,1
4874,"Dublin, Republic Of Ireland - Frankfurt, Germany",DUB,FRA,53.3,-6.25,50.05,8.56,674,1
4875,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4876,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4877,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4878,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4879,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4880,"Dublin, Republic Of Ireland - London, United Kingdom",LHR,DUB,51.5,-0.45,53.34,-6.25,276,1
4881,"Lagos, Nigeria - London, United Kingdom",LOS,LHR,6.6,3.32,51.47,-0.45,3099,1
4882,"Lagos, Nigeria - London, United Kingdom",LOS,LHR,6.6,3.32,51.47,-0.45,3099,1
4883,"Baltimore, United States Of America - San Francisco, United States Of America",BWI,SFO,33.4,-112.03,37.61,-122.39,652,1
4884,"Atlanta, United States Of America - Memphis, United States Of America",MEM,ATL,33.1,-88.31,42.94,-83.53,727,1
4885,"Copenhagen, Denmark - Frankfurt, Germany",FRA,CPH,50.1,8.56,55.63,12.64,419,1
4886,"Copenhagen, Denmark - Frankfurt, Germany",FRA,CPH,50.1,8.56,55.63,12.64,419,1
4887,"Boston, United States Of America - Columbus, United States Of America",BOS,CMH,42.2,-71.0,40.0,-82.89,638,1
4888,"Sydney, Australia - Wellington, New Zealand",SYD,WLG,-33.9,151.23,-41.33,174.81,1386,1
4889,"Baltimore, United States Of America - Chicago, United States Of America",ORD,BWI,41.6,-98.93,39.18,-76.67,1183,1
4890,"San Francisco, United States Of America - Sydney, Australia",SFO,SYD,37.6,-122.39,-33.92,151.23,7412,1
4891,"Miami, United States Of America - San Francisco, United States Of America",MIA,SFO,30.0,-95.34,37.61,-122.39,1635,1
4892,"Miami, United States Of America - San Francisco, United States Of America",MIA,SFO,30.0,-95.34,37.61,-122.39,1635,1
4893,"Shanghai, China - Washington Dc, United States Of America",DCA,PVG,40.7,-74.18,31.12,121.8,7385,1
4894,"Athens, Greece - Dubai, United Arab Emirates",ATH,DXB,37.9,23.72,25.25,55.35,2046,1
4895,"Los Angeles, United States Of America - Shanghai, China",PVG,LAX,31.1,121.8,34.05,-118.24,6489,1
4896,"Los Angeles, United States Of America - Shanghai, China",PVG,LAX,31.1,121.8,34.05,-118.24,6489,1
4897,"Boston, United States Of America - Hong Kong, Hong Kong",HKG,BOS,41.6,-98.93,42.21,-71.0,1434,1
4898,"Boston, United States Of America - Hong Kong, Hong Kong",HKG,BOS,41.6,-98.93,42.21,-71.0,1434,1
4899,"Amsterdam, Netherlands - Munich, Germany",MUC,AMS,48.3,11.77,52.31,4.75,416,1
4900,"Singapore, Singapore - Sydney, Australia",SIN,SYD,1.3,103.98,-33.92,151.23,3907,1
4901,"Singapore, Singapore - Sydney, Australia",SIN,SYD,1.3,103.98,-33.92,151.23,3907,1
4902,"Doha, Qatar - Paris, France",CDG,DOH,49.0,2.54,25.27,51.56,3089,1
4903,"Newark, United States Of America - Vilnius, Lithuania",EWR,VNO,50.1,8.56,54.64,25.28,772,1
4904,"Madrid, Spain - Newark, United States Of America",EWR,MAD,40.7,-74.18,40.46,-3.58,3606,1
4905,"Madrid, Spain - Newark, United States Of America",EWR,MAD,40.7,-74.18,40.46,-3.58,3606,1
4906,"Dallas, United States Of America - Denver, United States Of America",DFW,DEN,32.9,-97.04,39.77,-104.86,643,1
4907,"Newark, United States Of America - Singapore, Singapore",EWR,SIN,40.7,-74.18,1.34,103.98,9535,1
4908,"Newark, United States Of America - Singapore, Singapore",EWR,SIN,40.7,-74.18,1.34,103.98,9535,1
4909,"Cairo, Egypt - Dar Es Salaam, United Rep. Of Tanzania",CAI,DAR,30.1,31.25,-6.88,39.2,2597,1
4910,"Denpasar Bali, Indonesia - Singapore, Singapore",SIN,DPS,1.3,103.98,-8.74,115.17,1035,1
4911,"New York, United States Of America - Oslo, Norway",OSL,JFK,51.5,-0.45,40.64,-73.79,3452,1
4912,"Geneva, Switzerland - Istanbul, Turkey",IST,GVA,41.0,28.99,46.23,6.11,1198,1
4913,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4914,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4915,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4916,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4917,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4918,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4919,"Edinburgh, United Kingdom - London, United Kingdom",LCY,EDI,51.5,0.05,55.96,-3.34,338,1
4920,"Stockholm, Sweden - Zurich, Switzerland",ARN,ZRH,60.7,15.85,47.45,8.57,962,1
4921,"Stockholm, Sweden - Zurich, Switzerland",ARN,ZRH,60.7,15.85,47.45,8.57,962,1
4922,"Lisbon, Portugal - Madrid, Spain",MAD,LIS,40.5,-3.58,38.77,-9.13,319,1
4923,"Lisbon, Portugal - Madrid, Spain",MAD,LIS,40.5,-3.58,38.77,-9.13,319,1
4924,"New York, United States Of America - Tampa, United States Of America",JFK,TPA,40.6,-73.79,27.97,-82.54,1003,1
4925,"New York, United States Of America - Tampa, United States Of America",JFK,TPA,40.6,-73.79,27.97,-82.54,1003,1
4926,"Prague, Czech Republic - Sofia, Bulgaria",PRG,SOF,48.2,16.37,42.69,23.4,511,1
4927,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
4928,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
4929,"Paris, France - Stockholm, Sweden",CDG,ARN,49.0,2.54,60.74,15.85,966,1
4930,"Seoul, Republic Of Korea - Stockholm, Sweden",ARN,ICN,51.5,-0.45,37.45,126.66,5525,1
4931,"Frankfurt, Germany - Seoul, Republic Of Korea",ICN,FRA,37.5,126.66,50.05,8.56,5327,1
4932,"Moscow, Russia - New York, United States Of America",JFK,DME,47.5,8.57,55.42,37.9,1367,1
4933,"Moscow, Russia - New York, United States Of America",JFK,DME,47.5,8.57,55.42,37.9,1367,1
4934,"Moscow, Russia - New York, United States Of America",JFK,DME,47.5,8.57,55.42,37.9,1367,1
4935,"Moscow, Russia - New York, United States Of America",JFK,DME,47.5,8.57,55.42,37.9,1367,1
4936,"Bombay, India - Boston, United States Of America",BOM,BOS,51.5,-0.45,42.21,-71.0,3271,1
4937,"Dubai, United Arab Emirates - Dublin, Republic Of Ireland",DXB,DUB,25.3,55.35,53.34,-6.25,3678,1
4938,"Boston, United States Of America - Los Angeles, United States Of America",BOS,LAX,42.2,-71.0,34.05,-118.24,2600,1
4939,"Boston, United States Of America - Los Angeles, United States Of America",BOS,LAX,42.2,-71.0,34.05,-118.24,2600,1
4940,"New York, United States Of America - Roanoke, United States Of America",LGA,ROA,40.8,-73.88,28.55,-81.68,953,1
4941,"Bombay, India - Poona, India",PNQ,BOM,18.6,73.91,19.09,72.86,77,1
4942,"Bombay, India - Poona, India",PNQ,BOM,18.6,73.91,19.09,72.86,77,1
4943,"Lagos, Nigeria - Nairobi, Kenya",NBO,LOS,-1.3,36.81,6.58,3.32,2375,1
4944,"Chongqing, China - Shanghai, China",PVG,CKG,31.1,121.8,29.58,106.5,919,1
4945,"Newark, United States Of America - Toronto, Canada",EWR,YYZ,40.7,-74.18,43.68,-79.61,346,1
4946,"Albuquerque, United States Of America - Kansas City, United States Of America",MCI,ABQ,32.9,-97.04,35.05,-106.63,570,1
4947,"Accra, Ghana - Lusaka, Zambia",ACC,LUN,-1.3,36.81,-15.33,28.45,1120,1
4948,"New York, United States Of America - New York, United States Of America",JFK,LGA,33.4,-110.87,40.77,-73.88,2089,1
4949,"Monte Carlo, Monaco - Nice, France",NCE,MCM,43.7,7.21,43.73,7.42,11,1
4950,"Paris, France - Toulouse, France",TLS,CDG,43.6,1.38,49.01,2.54,378,1
4951,"Paris, France - Toulouse, France",TLS,CDG,43.6,1.38,49.01,2.54,378,1
4952,"Des Moines, United States Of America - Phoenix, United States Of America",DSM,PHX,41.5,-93.65,33.44,-112.03,1150,1
4953,"Madrid, Spain - Santiago, Chile",SCL,MAD,-33.4,-70.79,40.46,-3.58,6647,1
4954,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,50.1,8.56,47.45,8.57,183,1
4955,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,50.1,8.56,47.45,8.57,183,1
4956,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,50.1,8.56,47.45,8.57,183,1
4957,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,50.1,8.56,47.45,8.57,183,1
4958,"Albuquerque, United States Of America - San Francisco, United States Of America",SFO,ABQ,37.6,-122.39,35.05,-106.63,896,1
4959,"Albuquerque, United States Of America - San Francisco, United States Of America",SFO,ABQ,37.6,-122.39,35.05,-106.63,896,1
4960,"Amsterdam, Netherlands - Edinburgh, United Kingdom",AMS,EDI,52.3,4.75,55.96,-3.34,414,1
4961,"Amsterdam, Netherlands - Edinburgh, United Kingdom",AMS,EDI,52.3,4.75,55.96,-3.34,414,1
4962,"New York, United States Of America - Zurich, Switzerland",ZRH,JFK,47.5,8.57,40.64,-73.79,3931,1
4963,"Takamatsu, Japan - Tokyo, Japan",HND,TAK,35.6,139.75,34.21,134.02,339,1
4964,"Ankara-esenboga, Turkey - London, United Kingdom",ESB,LHR,41.0,28.99,51.47,-0.45,1571,1
4965,"Hyderabad, India - Madras, India",HYD,MAA,17.5,78.46,13.05,80.23,328,1
4966,"Kuala Lumpur, Malaysia - Singapore, Singapore",KUL,SIN,2.8,101.71,1.34,103.98,186,1
4967,"Mexico City, Mexico - Miami, United States Of America",MIA,MEX,33.4,-110.87,19.43,-99.16,1203,1
4968,"Bombay, India - Frankfurt, Germany",FRA,BOM,50.1,8.56,19.09,72.86,4086,1
4969,"Bombay, India - Frankfurt, Germany",FRA,BOM,50.1,8.56,19.09,72.86,4086,1
4970,"Mexico City, Mexico - Paris, France",CDG,MEX,51.5,-0.45,19.43,-99.16,5545,1
4971,"Frankfurt, Germany - San Francisco, United States Of America",SFO,FRA,37.6,-122.39,50.05,8.56,5700,1
4972,"Frankfurt, Germany - San Francisco, United States Of America",SFO,FRA,37.6,-122.39,50.05,8.56,5700,1
4973,"Hilton Head Island, United States Of America - Munich, Germany",MUC,HHH,35.2,-80.95,32.23,-80.7,205,1
4974,"Jacksonville, United States Of America - Philadelphia, United States Of America",PHL,JAX,45.1,-89.01,33.81,-85.76,798,1
4975,"Helsinki, Finland - San Francisco, United States Of America",HEL,SFO,51.5,-0.45,37.61,-122.39,5367,1
4976,"Helsinki, Finland - San Francisco, United States Of America",HEL,SFO,51.5,-0.45,37.61,-122.39,5367,1
4977,"Hong Kong, Hong Kong - Melbourne, Australia",HKG,MEL,22.3,113.94,-37.67,144.85,4589,1
4978,"Hong Kong, Hong Kong - Melbourne, Australia",HKG,MEL,22.3,113.94,-37.67,144.85,4589,1
4979,"Bombay, India - Jakarta-soekarno, Indonesia",CGK,BOM,1.3,103.98,19.09,72.86,2437,1
4980,"Toronto, Canada - Victoria, Canada",YYZ,YYJ,43.7,-79.61,48.64,-123.43,2101,1
4981,"Chicago, United States Of America - West Palm Beach, United States Of America",ORD,PBI,41.6,-98.93,26.69,-80.09,1484,1
4982,"Toronto, Canada - Zurich, Switzerland",ZRH,YYZ,50.1,8.56,43.68,-79.61,3950,1
4983,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
4984,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
4985,"Isle Of Man, United Kingdom - London, United Kingdom",IOM,LGW,54.1,-4.63,51.16,-0.16,277,1
4986,"London, United Kingdom - Mauritius, Mauritius",LGW,MRU,51.2,-0.16,-20.43,57.68,6046,1
4987,"London, United Kingdom - Mauritius, Mauritius",LGW,MRU,51.2,-0.16,-20.43,57.68,6046,1
4988,"London, United Kingdom - Mauritius, Mauritius",LGW,MRU,51.2,-0.16,-20.43,57.68,6046,1
4989,"London, United Kingdom - Mauritius, Mauritius",LGW,MRU,51.2,-0.16,-20.43,57.68,6046,1
4990,"Bozeman, United States Of America - New York, United States Of America",BZN,LGA,44.9,-93.2,40.77,-73.88,1019,1
4991,"Santiago, Chile - Sao Paulo, Brazil",SCL,GRU,-33.4,-70.79,-23.42,-46.48,1626,1
4992,"Santiago, Chile - Sao Paulo, Brazil",SCL,GRU,-33.4,-70.79,-23.42,-46.48,1626,1
4993,"London, United Kingdom - Maputo, Mozambique",MPM,LHR,38.8,-9.13,51.47,-0.45,971,1
4994,"Charlotte, United States Of America - Montgomery, United States Of America",MGM,CLT,32.3,-86.39,35.22,-80.95,372,1
4995,"El Paso, United States Of America - New York, United States Of America",LGA,ELP,32.9,-97.04,43.28,-75.82,1354,1
4996,"Lebanon, United States Of America - White Plains, United States Of America",LEB,HPN,43.6,-72.31,41.07,-73.7,189,1
4997,"San Francisco, United States Of America - Seoul, Republic Of Korea",SFO,ICN,37.6,-122.39,37.45,126.66,5651,1
4998,"San Francisco, United States Of America - Seoul, Republic Of Korea",SFO,ICN,37.6,-122.39,37.45,126.66,5651,1
4999,"Amsterdam, Netherlands - Stockholm, Sweden",ARN,AMS,60.7,15.85,52.31,4.75,717,1
5000,"Amsterdam, Netherlands - Stockholm, Sweden",ARN,AMS,60.7,15.85,52.31,4.75,717,1
5001,"Dubai, United Arab Emirates - Istanbul, Turkey",IST,DXB,41.0,28.99,25.25,55.35,1862,1
5002,"Dubai, United Arab Emirates - Istanbul, Turkey",IST,DXB,41.0,28.99,25.25,55.35,1862,1
5003,"London, United Kingdom - Vienna, Austria",LHR,VIE,51.5,-0.45,48.2,16.37,783,1
5004,"Las Vegas, United States Of America - Miami, United States Of America",LAS,MIA,32.0,-87.96,33.4,-110.87,1336,1
5005,"Belo Horizonte-confins, Brazil - New York, United States Of America",JFK,CNF,-23.4,-46.48,-19.63,-43.96,306,1
5006,"Bangalore, India - Newark, United States Of America",EWR,BLR,50.1,8.56,12.8,77.65,4621,1
5007,"Kuala Lumpur, Malaysia - Taipei, Taiwan",KUL,TPE,2.8,101.71,25.08,121.24,2010,1
5008,"Johannesburg, South Africa - London, United Kingdom",LHR,JNB,51.5,-0.45,-26.13,28.23,5621,1
5009,"Johannesburg, South Africa - London, United Kingdom",LHR,JNB,51.5,-0.45,-26.13,28.23,5621,1
5010,"Istanbul, Turkey - Singapore, Singapore",IST,SIN,41.0,28.99,1.34,103.98,5379,1
5011,"Maputo, Mozambique - Tete, Mozambique",MPM,TET,-25.9,32.57,-16.14,33.51,674,1
5012,"Kuala Lumpur, Malaysia - Singapore, Singapore",KUL,SIN,2.8,101.71,1.34,103.98,186,1
5013,"Gran Canaria - Canary Isl, Spain - Tenerife - Canary Islands, Spain",TCI,LPA,35.7,-6.92,27.94,-15.39,730,1
5014,"Houston, United States Of America - New York, United States Of America",IAH,LGA,30.0,-95.34,40.77,-73.88,1415,1
5015,"Houston, United States Of America - New York, United States Of America",IAH,LGA,30.0,-95.34,40.77,-73.88,1415,1
5016,"Houston, United States Of America - New York, United States Of America",IAH,LGA,30.0,-95.34,40.77,-73.88,1415,1
5017,"Los Angeles, United States Of America - Toronto, Canada",YYZ,LAX,43.7,-79.61,34.05,-118.24,2165,1
5018,"Los Angeles, United States Of America - Toronto, Canada",YYZ,LAX,43.7,-79.61,34.05,-118.24,2165,1
5019,"Ottawa, Canada - Toronto, Canada",YOW,YYZ,45.3,-75.67,43.68,-79.61,225,1
5020,"Ottawa, Canada - Toronto, Canada",YOW,YYZ,45.3,-75.67,43.68,-79.61,225,1
5021,"London, United Kingdom - Naples, Italy",NAP,LGW,40.8,14.25,51.16,-0.16,993,1
5022,"Durango, United States Of America - Houston, United States Of America",DRO,IAH,39.8,-104.86,29.98,-95.34,865,1
5023,"Miami, United States Of America - Panama City, Panama",MIA,PTY,33.4,-110.87,9.07,-79.38,2612,1
5024,"Dubai, United Arab Emirates - Lahore, Pakistan",LHE,DXB,31.5,74.39,25.25,55.35,1235,1
5025,"Brussels, Belgium - Frankfurt, Germany",BRU,FRA,50.9,4.48,50.05,8.56,189,1
5026,"Brussels, Belgium - Frankfurt, Germany",BRU,FRA,50.9,4.48,50.05,8.56,189,1
5027,"Houston, United States Of America - Tokyo, Japan",NRT,IAH,35.8,140.39,29.98,-95.34,6641,1
5028,"Houston, United States Of America - Tokyo, Japan",NRT,IAH,35.8,140.39,29.98,-95.34,6641,1
5029,"Frankfurt, Germany - Sydney, Australia",FRA,SYD,1.3,103.98,-33.92,151.23,3907,1
5030,"Munich, Germany - Seoul, Republic Of Korea",ICN,MUC,37.5,126.66,48.34,11.77,5301,1
5031,"Munich, Germany - Seoul, Republic Of Korea",ICN,MUC,37.5,126.66,48.34,11.77,5301,1
5032,"Geneva, Switzerland - Riyadh, Saudi Arabia",GVA,RUH,46.2,6.11,24.94,46.71,2674,1
5033,"Geneva, Switzerland - Riyadh, Saudi Arabia",GVA,RUH,46.2,6.11,24.94,46.71,2674,1
5034,"San Francisco, United States Of America - Tokyo, Japan",SFO,NRT,37.6,-122.39,35.75,140.39,5124,1
5035,"San Francisco, United States Of America - Tokyo, Japan",SFO,NRT,37.6,-122.39,35.75,140.39,5124,1
5036,"San Francisco, United States Of America - Tokyo, Japan",SFO,NRT,37.6,-122.39,35.75,140.39,5124,1
